,incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired
1595,Platina Fire,True,2020-07-27 19:20:54,2020-07-19 17:05:41,CAL FIRE Shasta-Trinity Unit,,Shasta,"Platina Rd and Big Foot Rd, southwest of Redding",340,100,,"Cooperating Agencies: Shasta County Fire Dept., Millville Fire Protection District, Happy Valley Fire Protection District, CDCR, AMR, California National Guard, California Conservation Corps",-122.792645,40.462621,Wildfire,c4d60e70-ee95-41f1-9e6e-4df4bdae3748,https://www.fire.ca.gov/incidents/2020/7/19/platina-fire/,2020-07-27 19:20:00,2020-07-27,20200719,N,True,False
1596,Gold Fire,True,2020-08-12 19:21:27,2020-07-20 14:12:25,Unified Command: CAL FIRE Lassen-Modoc Unit and BLM Northern CA District,,Lassen,"Highway 139 and County Road A-2, South of Adin",22634,100,,"Cooperating Agencies: California Department of Transportation, Modoc County Sheriff’s Office, California Highway Patrol, Lassen County Public Health, Shasta County Public Health, Surprise Valley Electric, California Conservation Corps, California Department of Corrections and Rehabilitation, Lassen County Office of Emergency Services, Lassen County Department of Public Works, Modoc County Office of Emergency Services, National Weather Service, Bureau of Land Management, Sierra Pacific Industries, CAL FIRE Lassen-Modoc Unit, BLM Northern CA District",-120.92329299999999,41.11037,Wildfire,9d4f56ae-b319-49b0-9a77-10088a2defda,https://www.fire.ca.gov/incidents/2020/7/20/gold-fire/,2020-08-12 19:21:00,2020-08-12,20200720,N,True,False
1597,Milepost 21 Fire,True,2020-08-18 18:09:57,2020-07-20 15:44:53,Hoopa Valley Indian Reservation,,Humboldt,"Highway 96 and Deerhorn Rd, southeast of Weitchpec",100,100,,Hoopa Valley Indian Reservation,-123.6986222,41.1849445,Wildfire,1c0e692a-8afc-41e9-8ac7-d27b977f0cdd,https://www.fire.ca.gov/incidents/2020/7/20/milepost-21-fire/,2020-08-18 18:09:00,2020-08-18,20200720,N,False,False
1598,Feather Fire,True,2020-07-22 14:40:34,2020-07-20 16:09:57,CAL FIRE/Butte County Fire Department,,Butte,"Feather Ave and 18th Street, Oroville",30,100,,,-121.604579,39.506597,Wildfire,64390cd6-42d4-4e9e-8dd9-1077f5191243,https://www.fire.ca.gov/incidents/2020/7/20/feather-fire/,2020-07-21 14:40:00,2020-07-21,20200720,N,True,False
1599,Holland Fire ,True,2020-07-29 11:20:47,2020-07-20 18:04:37,East Contra Costa Fire Protection District,,Contra Costa,"Delta Rd and Holland Tract Rd, northeast of Brentwood",75,100,,East Contra Costa Fire Protection District,-121.62023799999999,37.977309000000005,Wildfire,cac8f4bf-d269-4f13-b59c-07670b34f81f,https://www.fire.ca.gov/incidents/2020/7/20/holland-fire/,2020-07-20 11:20:00,2020-07-20,20200720,N,False,False
1600,Easton Fire,True,2020-08-04 16:01:51,2020-07-20 19:10:36,City of San Bernardino and San Bernardino National Forest   ,,San Bernardino,"Highway 330 and East Highland Avenue, Northeast of San Bernardino",71,100,,San Bernardino County Fire Department,-117.19214199999999,34.135626,Wildfire,f66fb4e4-cd4c-4410-9c00-43fed5882fb4,https://www.fire.ca.gov/incidents/2020/7/20/easton-fire/,2020-07-21 16:01:00,2020-07-21,20200720,N,False,False
1601,Rabbit Fire ,True,2020-07-21 07:19:09,2020-07-20 19:15:32,CAL FIRE Madera-Mariposa-Merced Unit ,,Madera,"Road 603 and Road 600, East of Chowchilla",135,100,,,-119.932391,37.118075,Wildfire,8146a328-05df-4b38-b11e-1c6fcedb1df7,https://www.fire.ca.gov/incidents/2020/7/20/rabbit-fire/,2020-07-21 07:18:00,2020-07-21,20200720,N,True,False
1602,Iris Fire,True,2020-08-12 16:38:04,2020-07-21 19:26:58,Inyo National Forest,,Mono,"Iris Meadow and Rock Creek Rd, South of Crowley Lake",120,100,,Inyo National Forest,-118.71113500000001,37.518879,Wildfire,1505ac89-a71c-4c77-9ae4-fb3eb34dbc66,https://www.fire.ca.gov/incidents/2020/7/21/iris-fire/,2020-08-12 16:37:00,2020-08-12,20200721,N,False,False
1603,July Complex,False,2020-08-13 10:54:18,2020-07-24 07:33:21,Modoc National Foresst ,,"Siskiyou, Modoc","Caldwell Trail and Hill Road, Northwest of Tionesta",0,0,,Modoc National Forest ,-121.477,41.699,Wildfire,c002a55a-95ef-4286-b358-daa8fd3ad086,https://www.fire.ca.gov/incidents/2020/7/24/july-complex/,,,20200724,N,False,False
1604,Jack Fire,True,2020-07-25 19:43:34,2020-07-24 17:32:36,CAL FIRE / Riverside County Fire ,,Riverside,"Hwy 60 and Jackrabbit Trail, West of Beaumont",145,100,,CAL FIRE / Riverside County Fire ,-117.033124,33.93327,Wildfire,22bb346a-660e-46cb-8c54-dbcda18fc4d6,https://www.fire.ca.gov/incidents/2020/7/24/jack-fire/,2020-07-25 19:42:00,2020-07-25,20200724,N,True,False
1605,Hill Fire,True,2020-07-25 07:09:24,2020-07-24 17:47:17,CAL FIRE Sonoma-Lake-Napa Unit ,,Colusa,"Highway 20 and Highway 16, East of Wilbur Springs",138,100,,,-122.35966299999998,39.013591,Wildfire,0364a8dd-0971-4f24-a020-6f4e97ccbace,https://www.fire.ca.gov/incidents/2020/7/24/hill-fire/,2020-07-25 07:07:00,2020-07-25,20200724,N,True,False
1606,Karen Fire,True,2020-08-01 07:23:51,2020-07-25 18:16:54,San Bernardino County Fire,,Riverside,Sierra Avenue and Karen Lane in Riverside County. ,250,100,,,-117.429598,34.028116,Wildfire,4d799b0d-240a-40fa-9ca7-f64aa1cd4002,https://www.fire.ca.gov/incidents/2020/7/25/karen-fire/,2020-07-28 07:21:00,2020-07-28,20200725,N,True,False
1607,Ione Fire ,True,2020-07-29 11:26:43,2020-07-26 12:57:35,CAL FIRE Amador-El Dorado Unit,,Sacramento,Ione Road at North end of Carbondale road in Sacramento County. ,51,100,,,-121.044895,38.420382000000004,Wildfire,1cffff17-9678-4f17-837a-e4e11ae77c1b,https://www.fire.ca.gov/incidents/2020/7/26/ione-fire/,2020-07-26 11:26:00,2020-07-26,20200726,N,True,False
1608,Cottonwood Fire,True,2020-07-29 06:49:54,2020-07-27 09:28:40,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,"Hwy 152 and Romero Visitors Center, west of Santa Nella",788,100,,,-121.101634,37.083806,Wildfire,9810b7b8-b865-4413-a60c-5f47e8945eda,https://www.fire.ca.gov/incidents/2020/7/27/cottonwood-fire/,,,20200727,N,True,False
1609,Adams Fire,False,2020-08-17 11:05:08,2020-07-27 09:35:49,USFS Plumas National Forest,,Lassen,"Scott Rd and Highway 395, south of Doyle",0,0,,USFS Plumas National Forest,-120.02587199999999,39.922415,Wildfire,69aa5821-3027-464a-9c61-daa8b75e090f,https://www.fire.ca.gov/incidents/2020/7/27/adams-fire/,,,20200727,N,False,False
1610,Ridge Fire,True,2020-07-30 19:44:55,2020-07-27 17:19:21,Los Angeles County Fire Department,,Los Angeles,Old Ridge Route Rd in the community of Quail Lake,321,100,,Los Angeles County Fire Department,-118.72004,34.75844,Wildfire,dfc476d5-b274-4bfb-bf55-4af5ef611f5e,https://www.fire.ca.gov/incidents/2020/7/27/ridge-fire/,2020-07-30 19:43:00,2020-07-30,20200727,N,False,False
1611,Lincoln Fire,True,2020-08-03 09:44:30,2020-07-27 18:50:25,Samoa Fire Protection District,,Humboldt,"Bendixsen Street and Simpson Private Road, Samoa",25,100,,Samoa Fire Protection District,-124.19953999999998,40.78804,Wildfire,4751b58f-771f-4d9c-b742-4aad10ef45eb,https://www.fire.ca.gov/incidents/2020/7/27/lincoln-fire/,2020-07-31 09:44:00,2020-07-31,20200727,N,False,False
1612,Border 11 Fire,True,2020-07-29 19:00:39,2020-07-28 07:49:02,CAL FIRE/San Diego County Fire,,San Diego,"Marron Valley Rd and Border Rd, Marron Valley",100,100,,,-116.77048,32.62212,Wildfire,66f80cfd-55ff-4f8b-b971-708bef8c6d87,https://www.fire.ca.gov/incidents/2020/7/28/border-11-fire/,,,20200728,N,True,False
1613,Branch Fire,True,2020-08-01 19:47:20,2020-07-28 14:59:38,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,"Hwy 58 and Soda Lake Rd, California Valley",3022,100,,,-120.00521,35.351459999999996,Wildfire,b7cf91b3-e441-46c7-8214-a2ce84a21a3d,https://www.fire.ca.gov/incidents/2020/7/28/branch-fire/,2020-08-01 19:45:00,2020-08-01,20200728,N,True,False
1614,Brook Fire,True,2020-08-01 07:08:05,2020-07-29 17:24:17,San Bernardino National Forest,,San Bernardino,Keenbrook Rd and Cajon Blvd,185,100,,,-117.45478999999999,34.25143,Wildfire,71cf5cd0-78c3-482c-b0d3-148bb24c4853,https://www.fire.ca.gov/incidents/2020/7/29/brook-fire/,2020-08-01 07:07:00,2020-08-01,20200729,N,False,False
1615,Clay Fire,True,2020-07-30 07:35:09,2020-07-29 18:05:20,CAL FIRE Amador-El Dorado Unit,,Sacramento,Clay Station Road and Momtoma Lane,730,100,,,-121.17197,38.403290000000005,Wildfire,3481e6e5-c6e8-4891-9e65-fdc3147ae579,https://www.fire.ca.gov/incidents/2020/7/29/clay-fire/,2020-07-30 07:27:00,2020-07-30,20200729,N,True,False
1616,Rabbit Fire,True,2020-07-31 09:04:37,2020-07-30 14:40:11,CAL FIRE Riverside County Unit,,Riverside,Hwy 60 and Jack Rabbit Trail,104,100,,,-117.03446100000001,33.934137,Wildfire,aa193e22-7d46-42fa-8638-8ee1e1cbaa2c,https://www.fire.ca.gov/incidents/2020/7/30/rabbit-fire/,2020-07-31 09:03:00,2020-07-31,20200730,N,True,False
1617,Dam Fire,False,2020-08-13 11:21:23,2020-07-30 15:23:01,Angeles National Forest,,Los Angeles,San Gabriel Canyon Rd and Silverfish Rd Morris Reservoir,0,0,,Angeles National Forest,-117.889503,34.173629999999996,Wildfire,2806bdb9-c1d2-4ace-b602-734e24282852,https://www.fire.ca.gov/incidents/2020/7/30/dam-fire/,,,20200730,N,False,False
1618,Sheep Fire,True,2020-08-01 09:00:00,2020-07-30 16:14:47,CAL FIRE/ Kern County Fire Department,,Kern,"Comanche Point Rd, south east of Bakersfield ",233,100,,,-118.7933,35.143570000000004,Wildfire,04013e6f-d207-4043-8d3d-00aa5d332d85,https://www.fire.ca.gov/incidents/2020/7/30/sheep-fire/,2020-07-31 08:56:00,2020-07-31,20200730,N,False,False
1619,Apple Fire,False,2020-09-12 11:31:38,2020-07-31 18:08:39,"Unified Command: USFS - San Bernardino, and Yucaipa City Fire",,Riverside,"off of Oak Glen Road and Apple Tree Lane, North of Cherry Valley",0,0,,"United States Forest Service, CAL FIRE / Riverside County Fire , Cooperating Agencies ",-116.963678,33.990352,Wildfire,8b9ae457-96ea-4041-912c-6b33e8498d98,https://www.fire.ca.gov/incidents/2020/7/31/apple-fire/,,,20200731,Y,False,False
1620,Cowhead Fire,False,2020-08-17 11:05:49,2020-07-31 20:06:14,Bureau Land of Management Northern California District,,Modoc,"Off of County Road 1 and County Road 201, Northeast of Bidwell",0,0,,Bureau Land of Management Northern California District,-120.17183,41.52261,Wildfire,5b3fa4b0-d0e0-46d3-9ee8-0b4a9ff7c225,https://www.fire.ca.gov/incidents/2020/7/31/cowhead-fire/,,,20200731,N,False,False
1621,Stump Fire,False,2020-08-17 11:06:36,2020-08-01 16:39:21,Lassen National Forest ,,Tehama,"Childs Meadow and Highway 89/36, Northeast of Mineral",0,0,,Lassen National Forest,-121.6415,40.34659,Wildfire,eeb8174a-f5a7-4fb1-b611-45e85c858326,https://www.fire.ca.gov/incidents/2020/8/1/stump-fire/,,,20200801,N,False,False
1622,Castaic Fire,False,2020-08-13 11:39:22,2020-08-01 18:04:58,Angeles National Forest,,Los Angeles,"Main Ramp Road and Lake Hughes Road, South of Castaic Lake  ",0,0,,Angeles National Forest ,-118.59698999999999,34.51853,Wildfire,00f6ca27-183c-4c2d-99f4-0362ddb522ae,https://www.fire.ca.gov/incidents/2020/8/1/castaic-fire/,,,20200801,N,False,False
1623,Pond Fire,True,2020-08-09 19:17:38,2020-08-01 18:44:52,Unified Command: United States Forest Service,,San Luis Obispo,"Kata Creek Road and Oak Creek Place, East of Santa Margarita",1962,99,,"CAL FIRE San Luis Obispo Unit , Cooperating Agencies: SLO City Fire, USFS, SLO County Sheriff, Five Cities Fire, Morro Bay Fire, PG&E, CDCR, CCC, CAL OES, Big Bear Fire Dept.",-120.47346,35.43128,Wildfire,5f88019a-39cf-43ff-921f-d5442e47f98d,https://www.fire.ca.gov/incidents/2020/8/1/pond-fire/,2020-08-09 19:17:00,2020-08-09,20200801,N,True,False
1624,Sophia Fire,True,2020-08-02 09:12:41,2020-08-02 09:12:41,CAL FIRE Amador-El Dorado Unit,,El Dorado,Sophia Park Way and Alexandra Dr near El Dorado Hills in El Dorado County. ,36,100,,,-121.10329899999999,38.686478,Wildfire,dddf569c-7540-4822-8bf4-bd15d5c4473e,https://www.fire.ca.gov/incidents/2020/8/2/sophia-fire/,2020-08-02 09:11:00,2020-08-02,20200802,N,True,False
1625,Water Fire,True,2020-08-04 15:13:28,2020-08-02 15:11:20,CAL FIRE/ Riverside County Fire Department,,Riverside,Whitewater Canyon Road at the Whitewater Preserve In Riverside County. ,52,100,,CAL FIRE/ Riverside County Fire Department,-116.641846,33.924085999999996,Wildfire,f05306b4-6281-4140-9d63-ea077c080ce9,https://www.fire.ca.gov/incidents/2020/8/2/water-fire/,2020-08-04 15:12:00,2020-08-04,20200802,N,True,False
1626,North Fire,True,2020-08-13 11:27:37,2020-08-02 16:51:26,Bureau of Land Management Nevada-Carson District,,Lassen,"Highway 395 and Highway 70, east of Chilcoot in Lassen County, ",6882,100,,Bureau of Land Management Nevada-Carson District,-120.44811000000001,40.36764,Wildfire,91f3f77d-6b4a-47fb-bc79-a0250cded29a,https://www.fire.ca.gov/incidents/2020/8/2/north-fire/,2020-08-10 11:27:00,2020-08-10,20200802,N,False,False
1627,Sites Fire ,True,2020-08-05 07:16:44,2020-08-02 17:13:36,CAL FIRE Sonoma Lake Napa Unit,,Colusa,"Sites Lodoga Road and Campground Road, Southeast of Stonyford in Colusa County. ",560,100,,"CAL FIRE Sonoma Lake Napa Unit, Cooperating Agencies: Indian Valley Fire & Rescue, Williams Fire Protection Authority, Maxwell Fire Protection District, Madison Fire Protection District, Willow Oak Fire Protection District, Colusa Fire Department, California Highway Patrol, and Colusa County Sheriffs Office.",-122.48525,39.31313,Wildfire,7482a8eb-a31c-4556-b8d5-e6f86c4f3904,https://www.fire.ca.gov/incidents/2020/8/2/sites-fire/,2020-08-05 07:16:00,2020-08-05,20200802,N,True,False
1628,Post Fire,True,2020-08-24 14:47:09,2020-08-02 20:49:07,Los Angeles County Fire,,Los Angeles,"NB I-5 and High way 138, South of Gorman in Los Angeles County. ",120,100,,Los Angeles County Fire,-118.21608,34.044470000000004,Wildfire,8d4fb3c6-8522-491b-a388-afad50660bfb,https://www.fire.ca.gov/incidents/2020/8/2/post-fire/,2020-08-04 14:34:00,2020-08-04,20200802,N,True,False
1629,Beale Fire,True,2020-08-13 11:22:58,2020-08-02 22:24:59,,,Yuba,"Doolittle Dr. and Warren Shingle Road, near Beale Air Force Base in Yuba County. ",600,100,,Beale Air Force Base,-121.38178,39.11307,Wildfire,8b1c928f-99e8-4778-a988-445e154a00e3,https://www.fire.ca.gov/incidents/2020/8/2/beale-fire/,2020-08-03 07:22:00,2020-08-03,20200802,N,False,False
1630,Elsmere Fire,True,2020-08-24 14:47:49,2020-08-03 15:45:29,Los Angeles County Fire Department and USFS Angeles National Forest,,Los Angeles,"Elsmere Grapevine Rd and Santa Clarita Truck Trail, Newhall",200,100,,"Los Angeles County Fire Department, USFS Angeles National Forest",-118.49731000000001,34.3428,Wildfire,e2d97d53-bcff-4f0d-8b94-0ccfeb100f15,https://www.fire.ca.gov/incidents/2020/8/3/elsmere-fire/,2020-08-06 13:32:00,2020-08-06,20200803,N,False,False
1631,Stagecoach Fire,True,2020-08-18 17:51:29,2020-08-03 17:33:03,"Unified Command: Kern County Fire Department,  Bureau of Land Management and Sequoia National Forest",,Kern,Stagecoach Drive and Piute Meadow Road South of Lake Isabella in Kern County. ,7760,100,,Kern County Fire,-118.53361000000001,35.430440000000004,Wildfire,e2334135-81c5-44a5-b20d-c3a9b1301531,https://www.fire.ca.gov/incidents/2020/8/3/stagecoach-fire/,2020-08-18 17:50:00,2020-08-18,20200803,N,True,False
1632,166 Fire,False,2020-08-17 11:10:16,2020-08-03 20:27:11,,,San Luis Obispo,"Highway 166 and Highway 33, East of Cuyama in San Luis Obispo County",0,0,,Bureau of Land Management - California,-119.5795,34.93442,Wildfire,88172824-3f0b-4b05-a97a-bd2eb7576642,https://www.fire.ca.gov/incidents/2020/8/3/166-fire/,,,20200803,N,False,False
1633,Trimmer Fire,False,2020-08-13 11:47:47,2020-08-04 09:44:14,USFS Sierra National Forest,,Fresno,"Big Creek Rd and Trimmer Springs Rd, Sycamore Flats",0,0,,USFS Sierra National Forest,-119.2439,36.90933,Wildfire,2b313120-5794-40d5-aa39-c7e621856d14,https://www.fire.ca.gov/incidents/2020/8/4/trimmer-fire/,,,20200804,N,False,False
1634,Pass Fire,True,2020-08-05 07:20:14,2020-08-04 17:18:17,CAL FIRE San Luis Obispo Unit ,,San Luis Obispo,"Hwy 41, northeast of Shandon",280,100,,,-120.40456999999999,35.61521,Wildfire,7ece0a57-ab39-4d98-83bd-2a09f32b5242,https://www.fire.ca.gov/incidents/2020/8/4/pass-fire/,2020-08-05 07:19:00,2020-08-05,20200804,N,True,False
1635,Fort Fire,True,2020-08-07 07:19:08,2020-08-06 08:24:00,Kern County Fire Department,,Kern,Grapevine Rd and I-5,277,100,,,-118.92967,34.93929,Wildfire,a79536eb-5ceb-4219-9b96-fa0632c4a289,https://www.fire.ca.gov/incidents/2020/8/6/fort-fire/,2020-08-07 07:18:00,2020-08-07,20200806,N,True,False
1636,Texas Fire,False,2020-08-17 11:10:42,2020-08-06 15:37:43,Angeles National Forest & Los Angeles County Fire Department,,Los Angeles,Texas Canyon Rd and Bouquet Canyon Rd,0,0,,Angeles National Forest,-118.46115,-118.46115,Wildfire,338b5a8b-d5d6-4845-8a36-f92663339c2a,https://www.fire.ca.gov/incidents/2020/8/6/texas-fire/,,,20200806,N,False,False
1637,Mina Fire,True,2020-08-12 19:15:36,2020-08-10 18:31:57,CAL FIRE Mendocino Unit,,Mendocino,Hopper Ln and Crawford Rd,177,100,,Cooperating Agencies: California Department of Corrections and Mendocino County Sheriff’s Department,-123.262437,39.82454,Wildfire,c4e48556-0c23-45e6-aebe-d1bcda4e52c5,https://www.fire.ca.gov/incidents/2020/8/10/mina-fire/,2020-08-12 19:15:00,2020-08-12,20200810,N,True,False
1638,Duluth Fire,True,2020-08-13 14:26:10,2020-08-10 18:58:13,Placer County Fire Department and Roseville Fire Department,,Placer,Duluth Ave and Nichols Dr,65,100,,,-121.318472,38.81111,Wildfire,56e82924-7e7b-4cd0-9221-7f299718b493,https://www.fire.ca.gov/incidents/2020/8/10/duluth-fire/,2020-08-11 14:25:00,2020-08-11,20200810,N,False,False
1639,R-1 Fire,True,2020-08-12 16:47:37,2020-08-11 07:37:23,Bureau of Land Management Northern California District,,Lassen,Horse Lake Mountain,285,100,,,-120.549595,40.590714,Wildfire,3d5e2cbc-f2f3-4cd3-b6cc-0b2483940f8d,https://www.fire.ca.gov/incidents/2020/8/11/r-1-fire/,2020-08-12 16:46:00,2020-08-12,20200811,N,False,False
1640,Soda Fire,True,2020-08-12 16:23:22,2020-08-12 11:43:49,Kern County Fire Department,,Kern,"Soda Lake Rd and Hwy 33, south of Maricopa",424,100,,Kern County Fire Department,-119.44497700000001,34.962524,Wildfire,14e1721e-3907-4b2f-b9f9-3842a7d7106e,https://www.fire.ca.gov/incidents/2020/8/12/soda-fire/,2020-08-12 16:22:00,2020-08-12,20200812,N,False,False
1641,Lake Fire,False,2020-09-18 09:22:24,2020-08-12 17:13:02,Angeles National Forest and Los Angeles County Fire Department,,Los Angeles,"Lake Hughes Rd and Prospect Rd, southwest Lake Hughes ",0,0,,"Angeles National Forest, Los Angeles County Fire Department, Cooperating Agencies: County of Los Angeles Sheriff’s Department, California Highway Patrol, County of Los Angeles Public Works, County of Los Angeles Animal Care & Control, County of Los Angeles Parks & Recreation, Red Cross, and Southern California Edison., Information on Preparing to Evacuate: LA County Fire Department Ready Set Go at: www.fire.lacounty.gov/rsg, Incident Information Line:, Incident Media Line:",-118.451917,34.679402,Wildfire,49ef4e59-6a57-4219-a29b-d75f1297e356,https://www.fire.ca.gov/incidents/2020/8/12/lake-fire/,,,20200812,Y,False,False
1642,Carrizo Fire,True,2020-08-13 11:44:19,2020-08-12 19:12:15,CAL FIRE San Luis Obispo Unit,,San Luis Obispo,Soda Lake rd and Belmont Trail,183,100,,,-119.98756499999999,35.308259,Wildfire,d6ac2ead-0f03-4c79-bda7-a7a2f11050b6,https://www.fire.ca.gov/incidents/2020/8/12/carrizo-fire/,2020-08-12 11:44:00,2020-08-12,20200812,N,True,False
1643,Meiss Fire,True,2020-08-14 08:50:51,2020-08-13 17:01:18,CAL FIRE Amador-El Dorado Unit,,Sacramento,"Dillard Rd and Meiss Rd, southwest of Rancho Murieta",512,100,,"Cooperating Agencies: Sacramento Metropolitan Fire District., El Dorado County Fire Protection District",-121.172572,38.474502,Wildfire,5258de73-6c10-44ac-99e0-88602a8a83f5,https://www.fire.ca.gov/incidents/2020/8/13/meiss-fire/,2020-08-14 07:16:00,2020-08-14,20200813,N,True,False
1644,Ranch 2 Fire,False,2020-09-06 14:33:50,2020-08-13 14:49:55,Angeles National Forest ,,Los Angeles,"North San Gabriel Canyon Rd and Ranch Rd, San Gabriel Canyon",4237,100,,Angeles National Forest ,-117.910498,34.160265,Wildfire,5671f6fd-7689-48e6-b792-03e3cfe95ff2,https://www.fire.ca.gov/incidents/2020/8/13/ranch-2-fire/,,,20200813,N,False,False
1645,Feather Fire,False,2020-08-13 19:03:25,2020-08-13 19:03:25,USFS Plumas National Forest,,Sierra,northwest of Howland Flat,0,0,,USFS Plumas National Forest,-120.88943799999998,39.716713,Wildfire,26e7a17a-2494-4e88-8029-e6bedc06c234,https://www.fire.ca.gov/incidents/2020/8/13/feather-fire/,,,20200813,Y,False,False
1646,Clark Fire,True,2020-08-14 19:24:05,2020-08-14 17:55:25,CAL FIRE Butte County Fire ,,Butte,"Durham Pentz Road and Clark Road, southwest of Pentz in Butte County. ",110,100,,,-121.633994,39.647686,Wildfire,0707e044-ba48-42eb-9263-6e2aff583b33,https://www.fire.ca.gov/incidents/2020/8/14/clark-fire/,2020-08-14 19:23:00,2020-08-14,20200814,N,True,False
1647,Loyalton Fire,True,2020-08-27 06:54:38,2020-08-14 18:52:58,USFS Tahoe National Forest,,Sierra,Mount Ina Coolbrith East of Loyalton in Sierra County. ,47029,100,,Tahoe National Forest,-120.143473,39.702438,Wildfire,ab24840f-90e8-460c-bc88-d25091d7b61f,https://www.fire.ca.gov/incidents/2020/8/14/loyalton-fire/,2020-08-26 06:54:00,2020-08-26,20200814,N,False,False
1648,Whale Fire,False,2020-08-19 14:50:27,2020-08-15 13:21:11,CAL FIRE San Luis Obispo,,San Luis Obispo,"Old Creek Road and Sant Rita Road, north of Cayucos in San Luis Obispo County. ",312,100,,CAL FIRE San Luis Obispo,-120.85673100000001,35.472114000000005,Wildfire,36aa4641-bb29-4b34-baad-e96406b4f702,https://www.fire.ca.gov/incidents/2020/8/15/whale-fire/,2020-08-19 14:50:00,2020-08-19,20200815,N,True,False
1649,Hills Fire,True,2020-08-24 21:10:45,2020-08-15 17:00:46,CAL FIRE Fresno-Kings County Fire,,Fresno,"Highway 33 and  Sutter Ave,  south of Coalinga in Fresno County. ",2121,100,,"CAL FIRE Fresno-Kings County Fire, Cooperating Agencies: CCC, CDCR, BLM",-120.427342,36.09876,Wildfire,3a48ec04-0297-4561-bb64-e6461acde361,https://www.fire.ca.gov/incidents/2020/8/15/hills-fire/,,,20200815,N,True,False
1650,3-2 Fire,True,2020-08-17 19:24:20,2020-08-16 07:56:39,CAL FIRE San Luis Obispo Unit ,,San Luis Obispo,"Sunrise Ridge Rd and Santa Rita Rd, East of Cayucos",20,100,,CAL FIRE San Luis Obispo Unit ,-120.801074,35.519723,Wildfire,f6f24a2c-2072-4736-bca7-9a615af3156d,https://www.fire.ca.gov/incidents/2020/8/16/3-2-fire/,2020-08-17 19:23:00,2020-08-17,20200816,N,True,False
1651,Elk Fire,True,2020-08-17 21:01:45,2020-08-16 10:14:46,CAL FIRE Tehama-Glenn Unit,,Glenn,west of Willows,727,100,,CAL FIRE Tehama-Glenn Unit,-122.42735800000001,39.52452,Wildfire,119469ac-fe6b-4934-ac17-36a73cefe958,https://www.fire.ca.gov/incidents/2020/8/16/elk-fire/,2020-08-17 21:01:00,2020-08-17,20200816,N,True,False
1652,River Fire,True,2020-09-04 19:08:39,2020-08-16 14:56:54,CAL FIRE San Benito-Monterey Unit ,,Monterey,"Pine Canyon and River Rd, east of Salinas",48088,100,,"Monterey County Sheriff, Cooperating Agencies: Monterey County Regional Fire, CAL OES, Monterey County Sheriff, CHP, Monterey County OES, Red Cross, Monterey County Farm Bureau, and PG&E",-121.62161,36.60239,Wildfire,ff4d7735-a5d6-452f-8775-3b208eb046b2,https://www.fire.ca.gov/incidents/2020/8/16/river-fire/,,,20200816,N,True,False
1653,August Complex (includes Doe Fire),False,2020-09-21 10:21:21,2020-08-16 20:37:26,"Mendocino National Forest, CAL FIRE Mendocino Unit, and CAL FIRE Humboldt-Del Norte Unit",,"Mendocino, Humboldt"," Mendocino, Humboldt, Del Norte, & Trinity County",846732,34,Lightning sparked multiple fires across the Mendocino National Forest early Sunday morning.,"Mendocino National Forest, CAL FIRE Mendocino Unit, CAL FIRE Humboldt Del Norte Unit, Inciweb Incident Map ",-122.67299999999999,39.775999999999996,Wildfire,b8f267be-9911-44ee-8a73-7a0537fbd6fa,https://www.fire.ca.gov/incidents/2020/8/16/august-complex-includes-doe-fire/,,,20200816,Y,False,False
1654,Jones Fire,True,2020-08-28 16:25:02,2020-08-17 06:50:32,Unified Command: CAL FIRE Nevada-Yuba-Placer Unit and Nevada County Consolidated Fire Protection District,,Nevada,"Jones Bar Rd, Yuba River Drainage, northwest of Nevada City",705,100,,"CAL FIRE Nevada-Yuba-Placer Unit, Nevada County Consolidated Fire Protection District",-121.100352,39.29241,Wildfire,a7b2fc4a-18ce-4a89-b192-24c1389c014c,https://www.fire.ca.gov/incidents/2020/8/17/jones-fire/,2020-08-28 16:19:00,2020-08-28,20200817,N,True,False
1655,Beach Fire ,True,2020-09-06 20:23:17,2020-08-17 12:31:38,USFS Inyo National Forest,,Mono,"Hwy 120 and Forest Road 1N23, south of Mono Lake",0,0,,USFS Inyo National Forest,-119.010655,37.919382,Wildfire,dae6355c-6a97-4031-a0cb-b34448bc41dc,https://www.fire.ca.gov/incidents/2020/8/17/beach-fire/,2020-08-28 20:22:00,2020-08-28,20200817,N,False,False
1656,4-8 Fire,True,2020-08-19 21:08:52,2020-08-17 14:16:58,CAL FIRE Tehama-Glenn Unit,,Glenn,"Highway 162 and County Road 302, west of Willows",275,100,,CAL FIRE Tehama-Glenn Unit,-122.50124609999999,39.555943,Wildfire,625e0c82-b8a2-4acc-8ff5-19787ca65b69,https://www.fire.ca.gov/incidents/2020/8/17/4-8-fire/,2020-08-19 21:08:00,2020-08-19,20200817,N,True,False
